EndFiscalYear,UniqueIndividual_ID,Gender,Region_MostRecentPlacement,Age_Category,TotalAggregatedDays_Segregation
2024,2024-02692-SG,Female,Central,25 to 49,2
2024,2024-02693-SG,Male,Central,25 to 49,35
2024,2024-02694-SG,Male,Western,50+,9
2024,2024-02695-SG,Male,Western,25 to 49,4
2024,2024-02696-SG,Male,Western,25 to 49,4
2024,2024-02697-SG,Male,Western,25 to 49,1
2024,2024-02698-SG,Male,Western,25 to 49,2
2024,2024-02699-SG,Male,Central,25 to 49,2
2024,2024-02700-SG,Male,Toronto,25 to 49,20
2024,2024-02701-SG,Male,Northern,25 to 49,1
2024,2024-02702-SG,Female,Central,25 to 49,27
2024,2024-02703-SG,Male,Western,25 to 49,2
2024,2024-02704-SG,Male,Western,25 to 49,3
2024,2024-02705-SG,Male,Western,25 to 49,2
2024,2024-02706-SG,Male,Central,25 to 49,2
2024,2024-02707-SG,Male,Central,50+,1
2024,2024-02708-SG,Male,Toronto,25 to 49,2
2024,2024-02709-SG,Male,Central,25 to 49,54
2024,2024-02710-SG,Female,Central,25 to 49,3
2024,2024-02711-SG,Male,Northern,25 to 49,1
2024,2024-02712-SG,Male,Central,25 to 49,4
2024,2024-02713-SG,Male,Central,25 to 49,3
2024,2024-02714-SG,Male,Central,25 to 49,15
2024,2024-02715-SG,Male,Toronto,25 to 49,4
2024,2024-02716-SG,Male,Toronto,25 to 49,3
2024,2024-02717-SG,Male,Western,25 to 49,3
2024,2024-02718-SG,Male,Western,25 to 49,2
2024,2024-02719-SG,Male,Central,25 to 49,4
2024,2024-02720-SG,Male,Toronto,25 to 49,6
2024,2024-02721-SG,Male,Central,50+,1
2024,2024-02722-SG,Male,Toronto,25 to 49,1
2024,2024-02723-SG,Male,Eastern,25 to 49,2
2024,2024-02724-SG,Male,Central,25 to 49,4
2024,2024-02725-SG,Male,Toronto,25 to 49,2
2024,2024-02726-SG,Male,Toronto,25 to 49,28
2024,2024-02727-SG,Male,Toronto,25 to 49,10
2024,2024-02728-SG,Male,Western,25 to 49,1
2024,2024-02729-SG,Male,Central,25 to 49,2
2024,2024-02730-SG,Male,Northern,25 to 49,32
2024,2024-02731-SG,Male,Central,50+,16
2024,2024-02732-SG,Male,Western,25 to 49,4
2024,2024-02733-SG,Male,Eastern,25 to 49,6
2024,2024-02734-SG,Male,Eastern,25 to 49,4
2024,2024-02735-SG,Male,Northern,25 to 49,1
2024,2024-02736-SG,Male,Central,25 to 49,2
2024,2024-02737-SG,Male,Central,25 to 49,5
2024,2024-02738-SG,Male,Toronto,25 to 49,6
2024,2024-02739-SG,Male,Central,25 to 49,4
2024,2024-02740-SG,Male,Northern,25 to 49,8
2024,2024-02741-SG,Male,Western,25 to 49,1
2024,2024-02742-SG,Male,Western,25 to 49,3
2024,2024-02743-SG,Male,Northern,25 to 49,5
2024,2024-02744-SG,Male,Central,50+,28
2024,2024-02745-SG,Male,Eastern,25 to 49,5
2024,2024-02746-SG,Female,Central,25 to 49,1
2024,2024-02747-SG,Female,Central,25 to 49,29
2024,2024-02748-SG,Male,Western,25 to 49,10
2024,2024-02749-SG,Male,Western,25 to 49,2
2024,2024-02750-SG,Male,Central,25 to 49,3
2024,2024-02751-SG,Male,Eastern,25 to 49,7
2024,2024-02752-SG,Male,Western,25 to 49,27
2024,2024-02753-SG,Male,Western,25 to 49,4
2024,2024-02754-SG,Male,Central,25 to 49,6
2024,2024-02755-SG,Male,Northern,25 to 49,1
2024,2024-02756-SG,Male,Western,50+,5
2024,2024-02757-SG,Male,Western,25 to 49,1
2024,2024-02758-SG,Male,Central,25 to 49,2
2024,2024-02759-SG,Male,Western,25 to 49,5
2024,2024-02760-SG,Male,Toronto,25 to 49,1
2024,2024-02761-SG,Male,Toronto,25 to 49,31
2024,2024-02762-SG,Male,Central,25 to 49,2
2024,2024-02763-SG,Male,Western,25 to 49,3
2024,2024-02764-SG,Male,Western,25 to 49,1
2024,2024-02765-SG,Male,Eastern,50+,5
2024,2024-02766-SG,Male,Western,25 to 49,1
2024,2024-02767-SG,Male,Western,25 to 49,2
2024,2024-02768-SG,Male,Central,25 to 49,4
2024,2024-02769-SG,Male,Northern,25 to 49,1
2024,2024-02770-SG,Male,Central,25 to 49,12
2024,2024-02771-SG,Female,Central,25 to 49,12
2024,2024-02772-SG,Male,Western,25 to 49,5
2024,2024-02773-SG,Male,Western,25 to 49,1
2024,2024-02774-SG,Male,Eastern,25 to 49,3
2024,2024-02775-SG,Male,Northern,25 to 49,1
2024,2024-02776-SG,Male,Northern,25 to 49,177
2024,2024-02777-SG,Female,Eastern,25 to 49,7
2024,2024-02778-SG,Male,Northern,25 to 49,1
2024,2024-02779-SG,Male,Western,25 to 49,3
2024,2024-02780-SG,Female,Central,25 to 49,37
2024,2024-02781-SG,Male,Eastern,25 to 49,10
2024,2024-02782-SG,Male,Eastern,25 to 49,3
2024,2024-02783-SG,Male,Toronto,25 to 49,36
2024,2024-02784-SG,Male,Central,25 to 49,53
2024,2024-02785-SG,Male,Central,25 to 49,3
2024,2024-02786-SG,Male,Western,25 to 49,4
2024,2024-02787-SG,Male,Western,25 to 49,1
2024,2024-02788-SG,Male,Central,25 to 49,1
2024,2024-02789-SG,Male,Northern,25 to 49,1
2024,2024-02790-SG,Male,Eastern,50+,4
2024,2024-02791-SG,Male,Central,25 to 49,16
2024,2024-02792-SG,Female,Central,25 to 49,2
2024,2024-02793-SG,Male,Western,25 to 49,125
2024,2024-02794-SG,Male,Central,25 to 49,1
2024,2024-02795-SG,Male,Central,50+,5
2024,2024-02796-SG,Male,Northern,25 to 49,2
2024,2024-02797-SG,Male,Central,25 to 49,7
2024,2024-02798-SG,Male,Western,25 to 49,2
2024,2024-02799-SG,Male,Western,25 to 49,2
2024,2024-02800-SG,Male,Central,25 to 49,15
2024,2024-02801-SG,Male,Western,25 to 49,7
2024,2024-02802-SG,Male,Toronto,25 to 49,68
2024,2024-02803-SG,Male,Western,25 to 49,3
2024,2024-02804-SG,Male,Toronto,25 to 49,5
2024,2024-02805-SG,Male,Central,25 to 49,2
2024,2024-02806-SG,Male,Toronto,25 to 49,12
2024,2024-02807-SG,Male,Central,50+,7
2024,2024-02808-SG,Male,Western,25 to 49,17
2024,2024-02809-SG,Female,Central,25 to 49,10
2024,2024-02810-SG,Male,Eastern,25 to 49,11
2024,2024-02811-SG,Male,Eastern,25 to 49,4
2024,2024-02812-SG,Male,Western,25 to 49,2
2024,2024-02813-SG,Male,Toronto,25 to 49,3
2024,2024-02814-SG,Male,Western,25 to 49,2
2024,2024-02815-SG,Male,Central,25 to 49,9
2024,2024-02816-SG,Male,Central,25 to 49,4
2024,2024-02817-SG,Male,Central,50+,11
2024,2024-02818-SG,Male,Western,25 to 49,3
2024,2024-02819-SG,Male,Central,25 to 49,1
2024,2024-02820-SG,Male,Western,25 to 49,2
2024,2024-02821-SG,Male,Eastern,25 to 49,9
2024,2024-02822-SG,Male,Central,25 to 49,2
2024,2024-02823-SG,Male,Eastern,25 to 49,4
2024,2024-02824-SG,Male,Central,25 to 49,14
2024,2024-02825-SG,Male,Eastern,25 to 49,4
2024,2024-02826-SG,Male,Central,25 to 49,64
2024,2024-02827-SG,Male,Central,50+,8
2024,2024-02828-SG,Male,Eastern,50+,22
2024,2024-02829-SG,Male,Central,25 to 49,1
2024,2024-02830-SG,Male,Toronto,25 to 49,5
2024,2024-02831-SG,Male,Western,50+,3
2024,2024-02832-SG,Male,Western,25 to 49,2
2024,2024-02833-SG,Male,Western,25 to 49,3
2024,2024-02834-SG,Male,Toronto,25 to 49,3
2024,2024-02835-SG,Male,Eastern,25 to 49,6
2024,2024-02836-SG,Male,Eastern,25 to 49,2
2024,2024-02837-SG,Male,Central,25 to 49,108
2024,2024-02838-SG,Male,Central,25 to 49,68
2024,2024-02839-SG,Male,Toronto,25 to 49,3
2024,2024-02840-SG,Male,Toronto,25 to 49,7
2024,2024-02841-SG,Male,Northern,25 to 49,1
2024,2024-02842-SG,Male,Northern,25 to 49,9
2024,2024-02843-SG,Male,Eastern,25 to 49,1
2024,2024-02844-SG,Male,Central,50+,218
2024,2024-02845-SG,Male,Central,50+,4
2024,2024-02846-SG,Male,Western,25 to 49,5
2024,2024-02847-SG,Female,Central,25 to 49,4
2024,2024-02848-SG,Male,Central,25 to 49,7
2024,2024-02849-SG,Female,Eastern,25 to 49,9
2024,2024-02850-SG,Male,Central,25 to 49,24
2024,2024-02851-SG,Male,Toronto,50+,6
2024,2024-02852-SG,Male,Eastern,25 to 49,5
2024,2024-02853-SG,Male,Toronto,25 to 49,3
2024,2024-02854-SG,Female,Eastern,25 to 49,20
2024,2024-02855-SG,Male,Northern,50+,1
2024,2024-02856-SG,Male,Western,25 to 49,3
2024,2024-02857-SG,Male,Toronto,25 to 49,1
2024,2024-02858-SG,Male,Toronto,50+,29
2024,2024-02859-SG,Female,Central,25 to 49,6
2024,2024-02860-SG,Male,Central,25 to 49,1
2024,2024-02861-SG,Female,Central,50+,3
2024,2024-02862-SG,Male,Toronto,25 to 49,12
2024,2024-02863-SG,Male,Toronto,25 to 49,6
2024,2024-02864-SG,Male,Eastern,25 to 49,6
2024,2024-02865-SG,Male,Eastern,25 to 49,1
2024,2024-02866-SG,Male,Eastern,25 to 49,13
2024,2024-02867-SG,Male,Toronto,25 to 49,1
2024,2024-02868-SG,Male,Northern,25 to 49,6
2024,2024-02869-SG,Male,Central,50+,7
2024,2024-02870-SG,Male,Western,25 to 49,1
2024,2024-02871-SG,Male,Western,25 to 49,3
2024,2024-02872-SG,Male,Eastern,25 to 49,1
2024,2024-02873-SG,Female,Eastern,25 to 49,8
2024,2024-02874-SG,Male,Central,50+,5
2024,2024-02875-SG,Male,Western,25 to 49,3
2024,2024-02876-SG,Male,Eastern,25 to 49,1
2024,2024-02877-SG,Male,Central,25 to 49,5
2024,2024-02878-SG,Female,Central,50+,55
2024,2024-02879-SG,Male,Northern,25 to 49,4
2024,2024-02880-SG,Male,Western,25 to 49,3
2024,2024-02881-SG,Male,Western,50+,9
2024,2024-02882-SG,Male,Western,25 to 49,4
2024,2024-02883-SG,Male,Western,25 to 49,3
2024,2024-02884-SG,Male,Central,25 to 49,65
2024,2024-02885-SG,Male,Western,50+,1
2024,2024-02886-SG,Male,Toronto,50+,2
2024,2024-02887-SG,Male,Northern,25 to 49,13
2024,2024-02888-SG,Male,Toronto,25 to 49,3
2024,2024-02889-SG,Male,Toronto,50+,12
2024,2024-02890-SG,Male,Toronto,50+,8
2024,2024-02891-SG,Male,Central,25 to 49,6
2024,2024-02892-SG,Male,Western,25 to 49,3
2024,2024-02893-SG,Male,Western,25 to 49,1
2024,2024-02894-SG,Male,Central,25 to 49,6
2024,2024-02895-SG,Male,Western,25 to 49,1
2024,2024-02896-SG,Male,Central,25 to 49,4
2024,2024-02897-SG,Male,Toronto,50+,13
2024,2024-02898-SG,Male,Toronto,25 to 49,36
2024,2024-02899-SG,Male,Toronto,25 to 49,3
2024,2024-02900-SG,Male,Central,25 to 49,1
2024,2024-02901-SG,Female,Northern,25 to 49,3
2024,2024-02902-SG,Male,Eastern,25 to 49,1
2024,2024-02903-SG,Male,Northern,25 to 49,1
2024,2024-02904-SG,Female,Western,25 to 49,6
2024,2024-02905-SG,Male,Toronto,25 to 49,32
2024,2024-02906-SG,Male,Central,25 to 49,1
2024,2024-02907-SG,Male,Central,25 to 49,2
2024,2024-02908-SG,Male,Western,25 to 49,4
2024,2024-02909-SG,Male,Central,25 to 49,17
2024,2024-02910-SG,Male,Northern,25 to 49,2
2024,2024-02911-SG,Male,Toronto,50+,1
2024,2024-02912-SG,Male,Central,25 to 49,22
2024,2024-02913-SG,Male,Central,25 to 49,11
2024,2024-02914-SG,Male,Central,50+,4
2024,2024-02915-SG,Male,Central,50+,3
2024,2024-02916-SG,Male,Eastern,25 to 49,17
2024,2024-02917-SG,Male,Eastern,25 to 49,6
2024,2024-02918-SG,Male,Western,25 to 49,76
2024,2024-02919-SG,Female,Central,25 to 49,2
2024,2024-02920-SG,Male,Central,50+,4
2024,2024-02921-SG,Male,Central,25 to 49,1
2024,2024-02922-SG,Male,Central,25 to 49,2
2024,2024-02923-SG,Male,Toronto,50+,9
2024,2024-02924-SG,Male,Toronto,25 to 49,76
2024,2024-02925-SG,Male,Central,25 to 49,7
2024,2024-02926-SG,Male,Western,25 to 49,3
2024,2024-02927-SG,Male,Western,25 to 49,4
2024,2024-02928-SG,Female,Western,25 to 49,6
2024,2024-02929-SG,Male,Eastern,25 to 49,20
2024,2024-02930-SG,Male,Western,25 to 49,8
2024,2024-02931-SG,Male,Toronto,25 to 49,2
2024,2024-02932-SG,Male,Western,25 to 49,1
2024,2024-02933-SG,Male,Central,25 to 49,8
2024,2024-02934-SG,Male,Eastern,25 to 49,2
2024,2024-02935-SG,Female,Eastern,25 to 49,4
2024,2024-02936-SG,Female,Central,50+,1
2024,2024-02937-SG,Male,Toronto,50+,1
2024,2024-02938-SG,Female,Eastern,25 to 49,1
2024,2024-02939-SG,Male,Toronto,25 to 49,7
2024,2024-02940-SG,Male,Central,25 to 49,2
2024,2024-02941-SG,Male,Central,25 to 49,1
2024,2024-02942-SG,Male,Central,25 to 49,1
2024,2024-02943-SG,Female,Central,25 to 49,8
2024,2024-02944-SG,Male,Western,25 to 49,2
2024,2024-02945-SG,Male,Central,25 to 49,2
2024,2024-02946-SG,Female,Central,25 to 49,1
2024,2024-02947-SG,Male,Western,25 to 49,19
2024,2024-02948-SG,Male,Eastern,25 to 49,10
2024,2024-02949-SG,Male,Western,25 to 49,4
2024,2024-02950-SG,Male,Toronto,25 to 49,3
2024,2024-02951-SG,Male,Western,25 to 49,2
2024,2024-02952-SG,Male,Central,25 to 49,5
2024,2024-02953-SG,Female,Western,25 to 49,1
2024,2024-02954-SG,Male,Western,50+,4
2024,2024-02955-SG,Male,Central,25 to 49,2
2024,2024-02956-SG,Male,Central,25 to 49,2
2024,2024-02957-SG,Male,Western,25 to 49,2
2024,2024-02958-SG,Male,Central,25 to 49,4
2024,2024-02959-SG,Male,Central,25 to 49,5
2024,2024-02960-SG,Male,Toronto,25 to 49,21
2024,2024-02961-SG,Male,Central,25 to 49,9
2024,2024-02962-SG,Male,Central,25 to 49,1
2024,2024-02963-SG,Male,Toronto,25 to 49,9
2024,2024-02964-SG,Male,Western,25 to 49,1
2024,2024-02965-SG,Male,Northern,25 to 49,1
2024,2024-02966-SG,Male,Toronto,25 to 49,28
2024,2024-02967-SG,Female,Central,25 to 49,6
2024,2024-02968-SG,Male,Eastern,25 to 49,5
2024,2024-02969-SG,Female,Eastern,25 to 49,3
2024,2024-02970-SG,Male,Central,25 to 49,14
2024,2024-02971-SG,Female,Central,25 to 49,10
2024,2024-02972-SG,Male,Western,25 to 49,6
2024,2024-02973-SG,Female,Northern,25 to 49,1
2024,2024-02974-SG,Male,Eastern,25 to 49,13
2024,2024-02975-SG,Male,Western,50+,14
2024,2024-02976-SG,Male,Western,50+,3
2024,2024-02977-SG,Male,Central,25 to 49,2
2024,2024-02978-SG,Male,Northern,25 to 49,5
2024,2024-02979-SG,Male,Toronto,25 to 49,52
2024,2024-02980-SG,Male,Eastern,25 to 49,4
2024,2024-02981-SG,Female,Central,25 to 49,6
2024,2024-02982-SG,Male,Western,25 to 49,3
2024,2024-02983-SG,Male,Toronto,25 to 49,9
2024,2024-02984-SG,Male,Toronto,25 to 49,3
2024,2024-02985-SG,Male,Toronto,25 to 49,3
2024,2024-02986-SG,Male,Western,25 to 49,3
2024,2024-02987-SG,Male,Central,25 to 49,6
2024,2024-02988-SG,Male,Eastern,25 to 49,32
2024,2024-02989-SG,Male,Western,25 to 49,3
2024,2024-02990-SG,Male,Western,25 to 49,23
2024,2024-02991-SG,Male,Western,25 to 49,3
2024,2024-02992-SG,Male,Toronto,25 to 49,29
2024,2024-02993-SG,Male,Western,25 to 49,72
2024,2024-02994-SG,Male,Central,25 to 49,9
2024,2024-02995-SG,Female,Central,25 to 49,16
2024,2024-02996-SG,Male,Western,25 to 49,1
2024,2024-02997-SG,Male,Central,25 to 49,1
2024,2024-02998-SG,Male,Western,25 to 49,4
2024,2024-02999-SG,Male,Western,25 to 49,2
2024,2024-03000-SG,Male,Central,25 to 49,2
2024,2024-03001-SG,Male,Central,50+,6
2024,2024-03002-SG,Female,Central,50+,7
2024,2024-03003-SG,Male,Central,25 to 49,1
2024,2024-03004-SG,Male,Northern,50+,5
2024,2024-03005-SG,Female,Central,25 to 49,1
2024,2024-03006-SG,Male,Eastern,25 to 49,5
2024,2024-03007-SG,Male,Toronto,25 to 49,19
2024,2024-03008-SG,Male,Northern,25 to 49,1
2024,2024-03009-SG,Male,Central,25 to 49,10
2024,2024-03010-SG,Male,Central,25 to 49,12
2024,2024-03011-SG,Male,Western,25 to 49,1
2024,2024-03012-SG,Male,Eastern,25 to 49,4
2024,2024-03013-SG,Male,Western,25 to 49,5
2024,2024-03014-SG,Male,Eastern,25 to 49,1
2024,2024-03015-SG,Male,Central,25 to 49,3
2024,2024-03016-SG,Male,Central,25 to 49,27
2024,2024-03017-SG,Male,Northern,25 to 49,3
2024,2024-03018-SG,Male,Toronto,25 to 49,3
2024,2024-03019-SG,Male,Eastern,25 to 49,4
2024,2024-03020-SG,Male,Eastern,25 to 49,4
2024,2024-03021-SG,Male,Western,25 to 49,3
2024,2024-03022-SG,Male,Central,50+,2
2024,2024-03023-SG,Male,Toronto,25 to 49,4
2024,2024-03024-SG,Male,Central,25 to 49,5
2024,2024-03025-SG,Male,Central,25 to 49,4
2024,2024-03026-SG,Male,Western,25 to 49,2
2024,2024-03027-SG,Male,Western,25 to 49,3
2024,2024-03028-SG,Male,Western,25 to 49,1
2024,2024-03029-SG,Male,Western,25 to 49,7
2024,2024-03030-SG,Male,Central,25 to 49,10
2024,2024-03031-SG,Female,Central,25 to 49,3
2024,2024-03032-SG,Male,Central,25 to 49,2
2024,2024-03033-SG,Male,Western,25 to 49,11
2024,2024-03034-SG,Male,Northern,25 to 49,16
2024,2024-03035-SG,Male,Western,25 to 49,2
2024,2024-03036-SG,Male,Central,25 to 49,2
2024,2024-03037-SG,Male,Western,25 to 49,16
2024,2024-03038-SG,Male,Toronto,25 to 49,13
2024,2024-03039-SG,Female,Central,25 to 49,9
2024,2024-03040-SG,Male,Western,25 to 49,13
2024,2024-03041-SG,Male,Toronto,25 to 49,2
2024,2024-03042-SG,Male,Northern,25 to 49,1
2024,2024-03043-SG,Male,Toronto,25 to 49,2
2024,2024-03044-SG,Male,Northern,25 to 49,10
2024,2024-03045-SG,Male,Central,25 to 49,4
2024,2024-03046-SG,Female,Central,25 to 49,15
2024,2024-03047-SG,Male,Central,25 to 49,9
2024,2024-03048-SG,Male,Toronto,25 to 49,5
2024,2024-03049-SG,Male,Central,25 to 49,1
2024,2024-03050-SG,Female,Eastern,25 to 49,12
2024,2024-03051-SG,Female,Central,50+,18
2024,2024-03052-SG,Male,Eastern,25 to 49,24
2024,2024-03053-SG,Male,Toronto,50+,41
2024,2024-03054-SG,Female,Central,25 to 49,3
2024,2024-03055-SG,Male,Eastern,25 to 49,2
2024,2024-03056-SG,Male,Toronto,50+,101
2024,2024-03057-SG,Male,Western,25 to 49,1
2024,2024-03058-SG,Female,Central,25 to 49,3
2024,2024-03059-SG,Male,Central,25 to 49,6
2024,2024-03060-SG,Male,Western,25 to 49,5
2024,2024-03061-SG,Male,Western,50+,1
2024,2024-03062-SG,Male,Western,25 to 49,18
2024,2024-03063-SG,Female,Central,25 to 49,1
2024,2024-03064-SG,Male,Eastern,25 to 49,3
2024,2024-03065-SG,Male,Western,25 to 49,1
2024,2024-03066-SG,Male,Northern,25 to 49,1
2024,2024-03067-SG,Male,Western,25 to 49,3
2024,2024-03068-SG,Male,Eastern,25 to 49,5
2024,2024-03069-SG,Male,Central,50+,8
2024,2024-03070-SG,Male,Western,25 to 49,21
2024,2024-03071-SG,Male,Northern,25 to 49,1
2024,2024-03072-SG,Male,Toronto,25 to 49,10
2024,2024-03073-SG,Male,Central,50+,1
2024,2024-03074-SG,Male,Western,25 to 49,19
2024,2024-03075-SG,Male,Eastern,25 to 49,6
2024,2024-03076-SG,Male,Northern,25 to 49,4
2024,2024-03077-SG,Male,Toronto,25 to 49,3
2024,2024-03078-SG,Male,Toronto,25 to 49,109
2024,2024-03079-SG,Male,Western,25 to 49,8
2024,2024-03080-SG,Female,Northern,25 to 49,8
2024,2024-03081-SG,Male,Toronto,25 to 49,1
2024,2024-03082-SG,Male,Western,25 to 49,3
2024,2024-03083-SG,Male,Toronto,50+,6
2024,2024-03084-SG,Male,Toronto,25 to 49,17
2024,2024-03085-SG,Male,Central,25 to 49,112
2024,2024-03086-SG,Male,Central,25 to 49,3
2024,2024-03087-SG,Male,Central,25 to 49,1
2024,2024-03088-SG,Male,Eastern,25 to 49,2
2024,2024-03089-SG,Male,Central,25 to 49,3
2024,2024-03090-SG,Female,Western,25 to 49,2
2024,2024-03091-SG,Male,Central,25 to 49,3
2024,2024-03092-SG,Male,Central,25 to 49,7
2024,2024-03093-SG,Male,Central,25 to 49,28
2024,2024-03094-SG,Male,Western,25 to 49,7
2024,2024-03095-SG,Male,Eastern,25 to 49,2
2024,2024-03096-SG,Male,Central,25 to 49,6
2024,2024-03097-SG,Male,Western,25 to 49,3
2024,2024-03098-SG,Male,Northern,25 to 49,11
2024,2024-03099-SG,Male,Eastern,25 to 49,11
2024,2024-03100-SG,Male,Central,25 to 49,3
2024,2024-03101-SG,Male,Western,25 to 49,28
2024,2024-03102-SG,Male,Central,50+,9
2024,2024-03103-SG,Male,Western,25 to 49,3
2024,2024-03104-SG,Male,Northern,25 to 49,1
2024,2024-03105-SG,Male,Western,25 to 49,3
2024,2024-03106-SG,Male,Toronto,25 to 49,15
2024,2024-03107-SG,Male,Western,25 to 49,3
2024,2024-03108-SG,Male,Western,25 to 49,1
2024,2024-03109-SG,Male,Toronto,25 to 49,3
2024,2024-03110-SG,Male,Toronto,25 to 49,37
2024,2024-03111-SG,Male,Central,25 to 49,1
2024,2024-03112-SG,Male,Toronto,25 to 49,6
2024,2024-03113-SG,Male,Toronto,25 to 49,16
2024,2024-03114-SG,Male,Toronto,25 to 49,23
2024,2024-03115-SG,Male,Northern,25 to 49,2
2024,2024-03116-SG,Male,Central,25 to 49,19
2024,2024-03117-SG,Male,Eastern,25 to 49,5
2024,2024-03118-SG,Male,Central,25 to 49,1
2024,2024-03119-SG,Male,Central,25 to 49,42
2024,2024-03120-SG,Male,Northern,25 to 49,5
2024,2024-03121-SG,Female,Northern,25 to 49,3
2024,2024-03122-SG,Female,Eastern,25 to 49,17
2024,2024-03123-SG,Male,Western,25 to 49,27
2024,2024-03124-SG,Male,Central,25 to 49,13
2024,2024-03125-SG,Male,Eastern,25 to 49,6
2024,2024-03126-SG,Male,Western,25 to 49,4
2024,2024-03127-SG,Male,Central,25 to 49,3
2024,2024-03128-SG,Male,Western,25 to 49,6
2024,2024-03129-SG,Male,Central,50+,5
2024,2024-03130-SG,Male,Central,50+,3
2024,2024-03131-SG,Male,Toronto,25 to 49,1
2024,2024-03132-SG,Male,Western,25 to 49,2
2024,2024-03133-SG,Male,Central,25 to 49,3
2024,2024-03134-SG,Male,Central,25 to 49,4
2024,2024-03135-SG,Male,Toronto,25 to 49,2
2024,2024-03136-SG,Male,Toronto,25 to 49,3
2024,2024-03137-SG,Male,Western,25 to 49,5
2024,2024-03138-SG,Male,Eastern,25 to 49,12
2024,2024-03139-SG,Female,Central,25 to 49,3
2024,2024-03140-SG,Female,Central,25 to 49,2
2024,2024-03141-SG,Male,Central,25 to 49,3
2024,2024-03142-SG,Male,Western,25 to 49,3
2024,2024-03143-SG,Female,Western,25 to 49,3
2024,2024-03144-SG,Male,Central,25 to 49,14
2024,2024-03145-SG,Male,Central,25 to 49,3
2024,2024-03146-SG,Male,Western,25 to 49,3
2024,2024-03147-SG,Male,Central,25 to 49,3
2024,2024-03148-SG,Male,Western,25 to 49,2
2024,2024-03149-SG,Male,Central,25 to 49,11
2024,2024-03150-SG,Male,Central,25 to 49,1
2024,2024-03151-SG,Male,Central,50+,14
2024,2024-03152-SG,Male,Eastern,25 to 49,12
2024,2024-03153-SG,Female,Northern,25 to 49,1
2024,2024-03154-SG,Male,Northern,25 to 49,8
2024,2024-03155-SG,Male,Eastern,25 to 49,44
2024,2024-03156-SG,Male,Central,25 to 49,3
2024,2024-03157-SG,Female,Central,25 to 49,2
2024,2024-03158-SG,Male,Central,25 to 49,7
2024,2024-03159-SG,Male,Toronto,25 to 49,192
2024,2024-03160-SG,Male,Central,25 to 49,20
2024,2024-03161-SG,Female,Northern,50+,2
2024,2024-03162-SG,Male,Western,25 to 49,20
2024,2024-03163-SG,Male,Northern,25 to 49,4
2024,2024-03164-SG,Male,Western,25 to 49,5
2024,2024-03165-SG,Female,Central,50+,107
2024,2024-03166-SG,Male,Central,25 to 49,7
2024,2024-03167-SG,Male,Eastern,50+,1
2024,2024-03168-SG,Male,Western,25 to 49,19
2024,2024-03169-SG,Female,Western,25 to 49,2
2024,2024-03170-SG,Male,Northern,25 to 49,32
2024,2024-03171-SG,Male,Toronto,25 to 49,3
2024,2024-03172-SG,Male,Western,25 to 49,4
2024,2024-03173-SG,Male,Eastern,25 to 49,1
2024,2024-03174-SG,Male,Western,25 to 49,110
2024,2024-03175-SG,Male,Central,25 to 49,4
2024,2024-03176-SG,Male,Western,25 to 49,8
2024,2024-03177-SG,Male,Eastern,25 to 49,1
2024,2024-03178-SG,Male,Eastern,25 to 49,1
2024,2024-03179-SG,Male,Eastern,25 to 49,4
2024,2024-03180-SG,Male,Eastern,50+,1
2024,2024-03181-SG,Male,Toronto,25 to 49,4
2024,2024-03182-SG,Male,Central,25 to 49,2
2024,2024-03183-SG,Female,Western,25 to 49,2
2024,2024-03184-SG,Female,Central,25 to 49,3
2024,2024-03185-SG,Female,Western,25 to 49,1
